Date,kospi,kosdaq,dow,nasdaq,sp500,code,close
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,232140,5730
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,232140,5750
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,232140,5670
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,232140,5790
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,232140,6010
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,232140,6200
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,232140,6170
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,232140,6190
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,232140,6240
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,232140,6180
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,232140,6090
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,232140,6060
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,232140,5930
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,232140,5870
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,232140,5990
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,232140,5800
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,232140,5730
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,232140,5700
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,232140,5510
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,232140,5390
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,232140,5450
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,232140,5280
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,232140,4860
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,232140,4700
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,232140,4875
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,232140,4780
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,232140,4705
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,232140,4820
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,232140,4925
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,232140,4990
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,232140,5060
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,232140,5040
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,232140,4985
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,232140,4955
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,232140,4975
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,232140,4940
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,232140,5060
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,232140,5050
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,232140,5320
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,232140,5330
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,083790,7660
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,083790,7700
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,083790,7860
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,083790,8060
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,083790,8220
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,083790,8220
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,083790,8480
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,083790,8130
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,083790,8090
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,083790,8160
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,083790,7900
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,083790,7910
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,083790,7910
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,083790,7780
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,083790,7800
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,083790,8000
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,083790,8030
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,083790,8170
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,083790,8000
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,083790,7740
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,083790,7780
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,083790,7370
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,083790,6760
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,083790,6550
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,083790,6710
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,083790,6560
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,083790,6480
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,083790,6510
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,083790,6810
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,083790,6820
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,083790,6720
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,083790,6820
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,083790,6930
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,083790,6940
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,083790,6970
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,083790,7010
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,083790,7100
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,083790,6900
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,083790,6850
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,083790,6850
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,299030,63000
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,299030,64900
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,299030,64900
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,299030,63700
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,299030,63900
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,299030,65100
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,299030,64900
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,299030,63500
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,299030,62400
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,299030,61700
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,299030,60900
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,299030,62800
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,299030,62400
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,299030,61900
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,299030,61800
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,299030,60500
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,299030,60700
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,299030,61400
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,299030,62200
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,299030,60200
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,299030,61000
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,299030,59700
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,299030,57100
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,299030,53800
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,299030,54900
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,299030,55900
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,299030,55300
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,299030,56500
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,299030,57000
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,299030,57400
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,299030,56400
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,299030,56600
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,299030,56600
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,299030,55500
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,299030,54900
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,299030,55700
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,299030,55700
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,299030,55000
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,299030,54500
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,299030,53000
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,049070,26500
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,049070,26400
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,049070,26900
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,049070,28750
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,049070,29000
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,049070,28600
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,049070,28100
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,049070,27450
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,049070,26950
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,049070,26750
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,049070,26500
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,049070,27050
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,049070,27400
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,049070,26650
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,049070,26650
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,049070,27050
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,049070,26750
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,049070,26700
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,049070,26150
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,049070,24850
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,049070,25550
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,049070,24900
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,049070,23000
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,049070,22600
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,049070,22900
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,049070,22550
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,049070,22400
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,049070,22550
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,049070,23450
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,049070,23300
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,049070,22950
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,049070,23150
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,049070,23000
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,049070,22850
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,049070,23300
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,049070,23000
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,049070,23400
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,049070,23350
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,049070,23650
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,049070,23300
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,067310,17099
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,067310,17147
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,067310,17243
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,067310,17627
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,067310,18060
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,067310,18204
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,067310,17915
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,067310,18444
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,067310,18684
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,067310,20125
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,067310,20173
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,067310,19548
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,067310,16475
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,067310,16715
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,067310,17387
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,067310,17675
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,067310,17579
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,067310,17147
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,067310,16523
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,067310,16330
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,067310,15898
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,067310,16811
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,067310,16378
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,067310,16426
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,067310,16571
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,067310,16138
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,067310,16619
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,067310,16619
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,067310,17867
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,067310,18108
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,067310,19020
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,067310,18972
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,067310,18636
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,067310,18011
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,067310,18060
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,067310,17819
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,067310,18540
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,067310,19164
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,067310,21374
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,067310,22190
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,036030,8500
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,036030,8350
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,036030,8480
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,036030,8440
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,036030,8420
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,036030,8430
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,036030,8350
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,036030,8160
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,036030,8110
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,036030,8200
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,036030,8030
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,036030,8010
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,036030,7880
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,036030,7810
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,036030,7820
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,036030,7630
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,036030,7680
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,036030,7820
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,036030,7610
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,036030,7380
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,036030,7520
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,036030,7240
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,036030,6820
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,036030,6840
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,036030,7690
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,036030,7410
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,036030,6970
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,036030,8400
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,036030,8480
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,036030,8590
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,036030,10250
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,036030,10200
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,036030,10400
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,036030,10400
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,036030,10450
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,036030,10050
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,036030,10050
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,036030,9980
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,036030,9300
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,036030,9210
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,031390,40250
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,031390,40400
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,031390,40150
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,031390,40200
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,031390,40350
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,031390,39750
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,031390,39750
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,031390,39500
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,031390,38900
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,031390,38350
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,031390,38000
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,031390,38100
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,031390,38200
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,031390,38100
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,031390,38000
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,031390,37850
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,031390,37700
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,031390,38000
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,031390,37100
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,031390,36950
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,031390,38400
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,031390,38150
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,031390,37600
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,031390,36800
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,031390,37050
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,031390,36650
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,031390,36850
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,031390,37250
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,031390,37950
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,031390,38750
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,031390,38800
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,031390,38800
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,031390,38800
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,031390,38650
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,031390,39900
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,031390,39450
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,031390,39000
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,031390,38550
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,031390,38550
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,031390,38550
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,121800,9830
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,121800,9750
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,121800,9870
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,121800,9890
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,121800,9820
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,121800,10450
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,121800,11400
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,121800,11050
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,121800,10700
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,121800,10550
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,121800,10300
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,121800,9990
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,121800,9990
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,121800,10150
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,121800,10100
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,121800,9760
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,121800,9890
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,121800,9570
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,121800,8820
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,121800,8800
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,121800,9110
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,121800,9150
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,121800,9460
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,121800,9420
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,121800,9620
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,121800,9470
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,121800,9630
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,121800,9430
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,121800,9460
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,121800,10100
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,121800,10450
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,121800,10500
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,121800,11400
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,121800,13300
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,121800,13400
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,121800,12550
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,121800,12200
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,121800,12850
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,121800,12250
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,121800,14400
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,033310,13160
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,033310,12782
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,033310,12028
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,033310,12112
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,033310,12824
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,033310,13076
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,033310,13327
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,033310,13369
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,033310,12992
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,033310,12950
2021-09-13,3127.86,1026.34,34869.63,15105.6,4468.73,033310,14850
2021-09-14,3148.83,1037.74,34577.57,15037.8,4443.05,033310,14500
2021-09-15,3153.4,1042.79,34814.39,15161.5,4480.7,033310,13850
2021-09-16,3130.09,1039.43,34751.32,15181.9,4473.76,033310,13800
2021-09-17,3140.51,1046.12,34584.88,15044.0,4432.99,033310,14000
2021-09-23,3127.58,1036.26,34766.0,15052.2,4448.98,033310,13700
2021-09-24,3125.24,1037.03,34797.6,15047.7,4455.48,033310,13450
2021-09-27,3133.64,1034.82,34870.16,14970.0,4443.11,033310,13250
2021-09-28,3097.92,1012.51,34299.53,14546.7,4352.63,033310,13050
2021-09-29,3060.27,1001.46,34390.92,14512.4,4359.46,033310,13400
2021-09-30,3068.82,1003.27,33843.33,14448.6,4307.54,033310,13000
2021-10-01,3019.18,983.2,34327.45,14566.7,4357.05,033310,13050
2021-10-05,2962.17,955.37,34315.99,14433.8,4345.72,033310,13050
2021-10-06,2908.31,922.36,34417.98,14501.9,4363.55,033310,12650
2021-10-07,2959.46,953.43,34754.15,14654.0,4399.76,033310,12200
2021-10-08,2956.3,953.11,34746.71,14579.5,4391.36,033310,12500
2021-10-12,2916.38,940.15,34378.08,14465.9,4350.64,033310,12150
2021-10-13,2944.41,953.47,34378.6,14571.6,4363.8,033310,12100
2021-10-14,2988.64,983.43,34911.7,14823.4,4438.23,033310,12750
2021-10-15,3015.06,990.54,35295.48,14897.3,4471.37,033310,12600
2021-10-18,3006.68,993.86,35259.01,15021.8,4486.48,033310,12850
2021-10-19,3029.04,1005.35,35458.37,15129.1,4519.63,033310,13550
2021-10-20,3013.13,1001.62,35609.93,15121.7,4536.19,033310,13300
2021-10-21,3007.33,993.7,35601.96,15215.7,4549.78,033310,13400
2021-10-22,3006.16,995.07,35677.68,15090.2,4544.9,033310,12750
2021-10-25,3020.54,994.31,35743.78,15226.7,4566.48,033310,12750
2021-10-26,3049.08,1011.76,35755.83,15235.7,4574.79,033310,12250
2021-10-27,3025.49,1008.95,35491.48,15235.8,4551.68,033310,11400
2021-10-28,3009.55,1000.13,35729.89,15448.1,4596.42,033310,11100
2021-10-29,2970.68,992.33,35819.59,15498.4,4605.38,033310,9890
2021-08-30,3144.19,1031.84,35399.84,15265.9,4528.79,086390,25400
2021-08-31,3199.27,1038.33,35360.73,15259.2,4522.68,086390,24800
2021-09-01,3207.02,1045.98,35312.53,15309.4,4524.09,086390,24950
2021-09-02,3175.85,1047.19,35443.82,15331.2,4536.95,086390,24600
2021-09-03,3201.06,1053.85,35369.09,15363.5,4535.43,086390,24850
2021-09-06,3203.33,1052.96,35234.545,15368.9,4527.73,086390,24800
2021-09-07,3187.42,1054.43,35100.0,15374.3,4520.03,086390,25050
2021-09-08,3162.99,1037.22,35031.07,15286.6,4514.07,086390,24450
2021-09-09,3114.7,1034.62,34879.38,15248.3,4493.28,086390,24350
2021-09-10,3125.76,1037.91,34607.72,15115.5,4458.58,086390,24800
