weekday,weeknum,kospi,kosdaq,dow,nasdaq,sp500,code,close
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,048530,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,048530,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,039840,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,039840,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,039840,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,039840,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,039840,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,290650,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,290650,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,290650,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,290650,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,290650,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,041960,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,041960,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,041960,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,041960,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,041960,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,065660,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,065660,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,065660,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,065660,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,065660,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,214370,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,214370,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,214370,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,214370,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,214370,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,272290,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,272290,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,272290,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,272290,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,272290,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,183490,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,183490,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,183490,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,183490,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,183490,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,035080,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,035080,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,035080,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,035080,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,035080,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,036930,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,036930,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,036930,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,036930,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,036930,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,101490,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,101490,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,101490,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,101490,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,101490,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,294090,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,294090,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,294090,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,294090,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,294090,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,053800,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,053800,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,053800,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,053800,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,053800,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,256840,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,256840,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,256840,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,256840,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,256840,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,078130,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,078130,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,078130,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,078130,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,078130,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,205470,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,205470,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,205470,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,205470,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,205470,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,058820,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,058820,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,058820,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,058820,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,058820,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,243070,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,243070,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,243070,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,243070,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,243070,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,299900,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,299900,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,299900,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,299900,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,299900,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,222080,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,222080,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,222080,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,222080,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,222080,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,052400,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,052400,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,052400,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,052400,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,052400,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,090460,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,090460,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,090460,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,090460,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,090460,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,183300,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,183300,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,183300,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,183300,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,183300,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,104480,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,104480,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,104480,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,104480,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,104480,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,033290,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,033290,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,033290,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,033290,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,033290,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,290510,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,290510,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,290510,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,290510,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,290510,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,041190,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,041190,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,041190,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,041190,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,041190,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,226950,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,226950,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,226950,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,226950,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,226950,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,092190,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,092190,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,092190,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,092190,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,092190,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,100090,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,100090,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,100090,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,100090,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,100090,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,319660,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,319660,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,319660,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,319660,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,319660,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,035600,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,035600,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,035600,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,035600,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,035600,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,038500,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,038500,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,038500,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,038500,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,038500,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,042000,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,042000,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,042000,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,042000,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,042000,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,030520,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,030520,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,030520,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,030520,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,030520,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,053030,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,053030,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,053030,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,053030,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,053030,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,267980,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,267980,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,267980,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,267980,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,267980,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,137400,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,137400,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,137400,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,137400,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,137400,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,068240,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,068240,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,068240,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,068240,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,068240,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,216080,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,216080,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,216080,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,216080,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,216080,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,013120,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,013120,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,013120,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,013120,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,013120,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,095660,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,095660,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,095660,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,095660,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,095660,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,060150,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,060150,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,060150,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,060150,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,060150,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,061970,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,061970,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,061970,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,061970,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,061970,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,095610,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,095610,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,095610,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,095610,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,095610,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,089970,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,089970,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,089970,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,089970,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,089970,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,036810,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,036810,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,036810,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,036810,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,036810,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,348210,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,348210,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,348210,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,348210,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,348210,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,330860,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,330860,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,330860,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,330860,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,330860,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,263720,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,263720,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,263720,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,263720,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,263720,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,143240,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,143240,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,143240,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,143240,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,143240,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,091700,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,091700,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,091700,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,091700,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,091700,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,067000,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,067000,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,067000,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,067000,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,067000,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,204270,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,204270,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,204270,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,204270,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,204270,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,032190,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,032190,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,032190,0
3,44,3050.7362531786557,1013.1850586025924,35345.94692317583,15232.60644014218,4484.213151041667,032190,0
4,44,3044.7360750298685,1009.6363076170568,35384.16368561041,15232.112131692733,4489.107267252604,032190,0
0,44,3049.4579271174966,1009.9846537213665,35312.90697080912,15181.134753249758,4471.487424045139,131370,0
1,44,3051.421034424741,1011.2059171621559,35335.175516984695,15139.404704640167,4467.250472005208,131370,0
2,44,3045.007324150038,1007.2132771445713,35317.58119633454,15184.912820264135,4470.496088324653,131370,0
